payment_id,loan_id,payment_date,payment_amount,payment_method,is_delayed
4152,116,2027-11-21 21:27:08,81104.44444,Cheque,0
4153,117,2020-05-15 12:11:08,23802.10417,Cash,1
4154,117,2020-06-15 12:11:08,23802.10417,Online,0
4155,117,2020-07-15 12:11:08,23802.10417,Cash,0
4156,117,2020-08-15 12:11:08,23802.10417,Cash,0
4157,117,2020-09-15 12:11:08,23802.10417,Cheque,0
4158,117,2020-10-15 12:11:08,23802.10417,Cheque,0
4159,117,2020-11-15 12:11:08,23802.10417,Online,0
4160,117,2020-12-15 12:11:08,23802.10417,Online,0
4161,117,2021-01-15 12:11:08,23802.10417,Online,0
4162,117,2021-02-15 12:11:08,23802.10417,Cash,0
4163,117,2021-03-15 12:11:08,23802.10417,Online,0
4164,117,2021-04-15 12:11:08,23802.10417,Cheque,1
4165,117,2021-05-15 12:11:08,23802.10417,Cash,0
4166,117,2021-06-15 12:11:08,23802.10417,Cash,1
4167,117,2021-07-15 12:11:08,23802.10417,Online,0
4168,117,2021-08-15 12:11:08,23802.10417,Online,0
4169,117,2021-09-15 12:11:08,23802.10417,Cash,1
4170,117,2021-10-15 12:11:08,23802.10417,Online,0
4171,117,2021-11-15 12:11:08,23802.10417,Online,0
4172,117,2021-12-15 12:11:08,23802.10417,Cheque,0
4173,117,2022-01-15 12:11:08,23802.10417,Online,0
4174,117,2022-02-15 12:11:08,23802.10417,Online,0
4175,117,2022-03-15 12:11:08,23802.10417,Cheque,1
4176,117,2022-04-15 12:11:08,23802.10417,Online,0
4177,117,2022-05-15 12:11:08,23802.10417,Cash,0
4178,117,2022-06-15 12:11:08,23802.10417,Cash,0
4179,117,2022-07-15 12:11:08,23802.10417,Online,0
4180,117,2022-08-15 12:11:08,23802.10417,Cash,0
4181,117,2022-09-15 12:11:08,23802.10417,Cash,0
4182,117,2022-10-15 12:11:08,23802.10417,Online,0
4183,117,2022-11-15 12:11:08,23802.10417,Cash,0
4184,117,2022-12-15 12:11:08,23802.10417,Online,0
4185,117,2023-01-15 12:11:08,23802.10417,Online,0
4186,117,2023-02-15 12:11:08,23802.10417,Cheque,0
4187,117,2023-03-15 12:11:08,23802.10417,Cash,0
4188,117,2023-04-15 12:11:08,23802.10417,Cheque,0
4189,117,2023-05-15 12:11:08,23802.10417,Online,0
4190,117,2023-06-15 12:11:08,23802.10417,Cash,0
4191,117,2023-07-15 12:11:08,23802.10417,Cash,1
4192,117,2023-08-15 12:11:08,23802.10417,Cash,1
4193,117,2023-09-15 12:11:08,23802.10417,Cash,0
4194,117,2023-10-15 12:11:08,23802.10417,Cheque,0
4195,117,2023-11-15 12:11:08,23802.10417,Cheque,0
4196,117,2023-12-15 12:11:08,23802.10417,Cheque,0
4197,117,2024-01-15 12:11:08,23802.10417,Cash,0
4198,117,2024-02-15 12:11:08,23802.10417,Cheque,0
4199,117,2024-03-15 12:11:08,23802.10417,Online,0
4200,117,2024-04-15 12:11:08,23802.10417,Cheque,0
4201,118,2024-09-14 07:58:21,88138.85,Cash,0
4202,118,2024-10-14 07:58:21,88138.85,Online,0
4203,118,2024-11-14 07:58:21,88138.85,Cheque,0
4204,118,2024-12-14 07:58:21,88138.85,Cash,0
4205,118,2025-01-14 07:58:21,88138.85,Cash,0
4206,118,2025-02-14 07:58:21,88138.85,Cheque,0
4207,118,2025-03-14 07:58:21,88138.85,Cheque,1
4208,118,2025-04-14 07:58:21,88138.85,Cheque,0
4209,118,2025-05-14 07:58:21,88138.85,Cash,0
4210,118,2025-06-14 07:58:21,88138.85,Cash,0
4211,118,2025-07-14 07:58:21,88138.85,Cash,1
4212,118,2025-08-14 07:58:21,88138.85,Online,1
4213,118,2025-09-14 07:58:21,88138.85,Cash,0
4214,118,2025-10-14 07:58:21,88138.85,Online,0
4215,118,2025-11-14 07:58:21,88138.85,Online,0
4216,118,2025-12-14 07:58:21,88138.85,Cash,0
4217,118,2026-01-14 07:58:21,88138.85,Online,0
4218,118,2026-02-14 07:58:21,88138.85,Online,0
4219,118,2026-03-14 07:58:21,88138.85,Cash,0
4220,118,2026-04-14 07:58:21,88138.85,Online,0
4221,118,2026-05-14 07:58:21,88138.85,Cheque,1
4222,118,2026-06-14 07:58:21,88138.85,Cheque,0
4223,118,2026-07-14 07:58:21,88138.85,Online,0
4224,118,2026-08-14 07:58:21,88138.85,Online,0
4225,118,2026-09-14 07:58:21,88138.85,Online,0
4226,118,2026-10-14 07:58:21,88138.85,Cheque,1
4227,118,2026-11-14 07:58:21,88138.85,Cheque,1
4228,118,2026-12-14 07:58:21,88138.85,Cheque,0
4229,118,2027-01-14 07:58:21,88138.85,Cheque,0
4230,118,2027-02-14 07:58:21,88138.85,Cash,0
4231,118,2027-03-14 07:58:21,88138.85,Online,0
4232,118,2027-04-14 07:58:21,88138.85,Cash,0
4233,118,2027-05-14 07:58:21,88138.85,Cash,0
4234,118,2027-06-14 07:58:21,88138.85,Cheque,1
4235,118,2027-07-14 07:58:21,88138.85,Online,0
4236,118,2027-08-14 07:58:21,88138.85,Online,0
4237,118,2027-09-14 07:58:21,88138.85,Online,0
4238,118,2027-10-14 07:58:21,88138.85,Cheque,0
4239,118,2027-11-14 07:58:21,88138.85,Cheque,0
4240,118,2027-12-14 07:58:21,88138.85,Cash,0
4241,118,2028-01-14 07:58:21,88138.85,Cheque,0
4242,118,2028-02-14 07:58:21,88138.85,Cash,0
4243,118,2028-03-14 07:58:21,88138.85,Cheque,0
4244,118,2028-04-14 07:58:21,88138.85,Cash,0
4245,118,2028-05-14 07:58:21,88138.85,Cheque,0
4246,118,2028-06-14 07:58:21,88138.85,Cheque,0
4247,118,2028-07-14 07:58:21,88138.85,Cash,0
4248,118,2028-08-14 07:58:21,88138.85,Cheque,0
4249,118,2028-09-14 07:58:21,88138.85,Online,0
4250,118,2028-10-14 07:58:21,88138.85,Online,0
4251,118,2028-11-14 07:58:21,88138.85,Cash,0
4252,118,2028-12-14 07:58:21,88138.85,Online,0
4253,118,2029-01-14 07:58:21,88138.85,Cash,0
4254,118,2029-02-14 07:58:21,88138.85,Cash,0
4255,118,2029-03-14 07:58:21,88138.85,Online,0
4256,118,2029-04-14 07:58:21,88138.85,Online,0
4257,118,2029-05-14 07:58:21,88138.85,Cash,0
4258,118,2029-06-14 07:58:21,88138.85,Online,0
4259,118,2029-07-14 07:58:21,88138.85,Cheque,0
4260,118,2029-08-14 07:58:21,88138.85,Cheque,0
4261,119,2023-04-11 06:26:23,714635.9167,Cheque,0
4262,119,2023-05-11 06:26:23,714635.9167,Online,0
4263,119,2023-06-11 06:26:23,714635.9167,Online,0
4264,119,2023-07-11 06:26:23,714635.9167,Cheque,0
4265,119,2023-08-11 06:26:23,714635.9167,Cheque,0
4266,119,2023-09-11 06:26:23,714635.9167,Cash,0
4267,119,2023-10-11 06:26:23,714635.9167,Cheque,0
4268,119,2023-11-11 06:26:23,714635.9167,Online,1
4269,119,2023-12-11 06:26:23,714635.9167,Online,0
4270,119,2024-01-11 06:26:23,714635.9167,Cash,1
4271,119,2024-02-11 06:26:23,714635.9167,Cheque,0
4272,119,2024-03-11 06:26:23,714635.9167,Cash,1
4273,120,2020-04-26 09:04:39,32943.44444,Cheque,0
4274,120,2020-05-26 09:04:39,32943.44444,Cheque,0
4275,120,2020-06-26 09:04:39,32943.44444,Cheque,0
4276,120,2020-07-26 09:04:39,32943.44444,Cheque,0
4277,120,2020-08-26 09:04:39,32943.44444,Cheque,0
4278,120,2020-09-26 09:04:39,32943.44444,Online,0
4279,120,2020-10-26 09:04:39,32943.44444,Cash,1
4280,120,2020-11-26 09:04:39,32943.44444,Online,0
4281,120,2020-12-26 09:04:39,32943.44444,Online,0
4282,120,2021-01-26 09:04:39,32943.44444,Cash,0
4283,120,2021-02-26 09:04:39,32943.44444,Online,0
4284,120,2021-03-26 09:04:39,32943.44444,Cheque,0
4285,120,2021-04-26 09:04:39,32943.44444,Cheque,1
4286,120,2021-05-26 09:04:39,32943.44444,Online,0
4287,120,2021-06-26 09:04:39,32943.44444,Cheque,0
4288,120,2021-07-26 09:04:39,32943.44444,Cheque,0
4289,120,2021-08-26 09:04:39,32943.44444,Online,0
4290,120,2021-09-26 09:04:39,32943.44444,Online,0
4291,120,2021-10-26 09:04:39,32943.44444,Cheque,0
4292,120,2021-11-26 09:04:39,32943.44444,Cheque,0
4293,120,2021-12-26 09:04:39,32943.44444,Cash,0
4294,120,2022-01-26 09:04:39,32943.44444,Cash,0
4295,120,2022-02-26 09:04:39,32943.44444,Online,0
4296,120,2022-03-26 09:04:39,32943.44444,Cash,0
4297,120,2022-04-26 09:04:39,32943.44444,Online,1
4298,120,2022-05-26 09:04:39,32943.44444,Cheque,0
4299,120,2022-06-26 09:04:39,32943.44444,Cheque,0
4300,120,2022-07-26 09:04:39,32943.44444,Cheque,0
4301,120,2022-08-26 09:04:39,32943.44444,Cash,0
4302,120,2022-09-26 09:04:39,32943.44444,Online,0
4303,120,2022-10-26 09:04:39,32943.44444,Online,0
4304,120,2022-11-26 09:04:39,32943.44444,Online,0
4305,120,2022-12-26 09:04:39,32943.44444,Online,1
4306,120,2023-01-26 09:04:39,32943.44444,Online,0
4307,120,2023-02-26 09:04:39,32943.44444,Cash,0
4308,120,2023-03-26 09:04:39,32943.44444,Cheque,0
4309,121,2023-05-25 10:48:50,826852.6667,Cheque,1
4310,121,2023-06-25 10:48:50,826852.6667,Cheque,0
4311,121,2023-07-25 10:48:50,826852.6667,Cash,0
4312,121,2023-08-25 10:48:50,826852.6667,Cheque,1
4313,121,2023-09-25 10:48:50,826852.6667,Online,0
4314,121,2023-10-25 10:48:50,826852.6667,Cheque,0
4315,121,2023-11-25 10:48:50,826852.6667,Cash,1
4316,121,2023-12-25 10:48:50,826852.6667,Cheque,0
4317,121,2024-01-25 10:48:50,826852.6667,Cheque,0
4318,121,2024-02-25 10:48:50,826852.6667,Cash,0
4319,121,2024-03-25 10:48:50,826852.6667,Cash,0
4320,121,2024-04-25 10:48:50,826852.6667,Cheque,1
4321,122,2020-06-08 12:03:29,91906.16667,Online,0
4322,122,2020-07-08 12:03:29,91906.16667,Online,0
4323,122,2020-08-08 12:03:29,91906.16667,Cheque,0
4324,122,2020-09-08 12:03:29,91906.16667,Cash,0
4325,122,2020-10-08 12:03:29,91906.16667,Cash,0
4326,122,2020-11-08 12:03:29,91906.16667,Cash,0
4327,122,2020-12-08 12:03:29,91906.16667,Cash,0
4328,122,2021-01-08 12:03:29,91906.16667,Cash,0
4329,122,2021-02-08 12:03:29,91906.16667,Online,0
4330,122,2021-03-08 12:03:29,91906.16667,Cash,0
4331,122,2021-04-08 12:03:29,91906.16667,Cash,0
4332,122,2021-05-08 12:03:29,91906.16667,Cheque,1
4333,122,2021-06-08 12:03:29,91906.16667,Online,0
4334,122,2021-07-08 12:03:29,91906.16667,Cash,1
4335,122,2021-08-08 12:03:29,91906.16667,Cash,0
4336,122,2021-09-08 12:03:29,91906.16667,Cheque,0
4337,122,2021-10-08 12:03:29,91906.16667,Online,0
4338,122,2021-11-08 12:03:29,91906.16667,Online,1
4339,122,2021-12-08 12:03:29,91906.16667,Cheque,0
4340,122,2022-01-08 12:03:29,91906.16667,Cash,0
4341,122,2022-02-08 12:03:29,91906.16667,Online,0
4342,122,2022-03-08 12:03:29,91906.16667,Cash,1
4343,122,2022-04-08 12:03:29,91906.16667,Online,0
4344,122,2022-05-08 12:03:29,91906.16667,Cheque,0
4345,123,2023-06-22 23:37:49,82818.375,Cash,0
4346,123,2023-07-22 23:37:49,82818.375,Cash,0
4347,123,2023-08-22 23:37:49,82818.375,Online,1
4348,123,2023-09-22 23:37:49,82818.375,Cheque,0
4349,123,2023-10-22 23:37:49,82818.375,Cheque,0
4350,123,2023-11-22 23:37:49,82818.375,Cheque,0
4351,123,2023-12-22 23:37:49,82818.375,Online,0
4352,123,2024-01-22 23:37:49,82818.375,Online,0
4353,123,2024-02-22 23:37:49,82818.375,Cash,0
4354,123,2024-03-22 23:37:49,82818.375,Cash,0
4355,123,2024-04-22 23:37:49,82818.375,Cash,0
4356,123,2024-05-22 23:37:49,82818.375,Cash,1
4357,123,2024-06-22 23:37:49,82818.375,Cheque,0
4358,123,2024-07-22 23:37:49,82818.375,Cash,0
4359,123,2024-08-22 23:37:49,82818.375,Cash,0
4360,123,2024-09-22 23:37:49,82818.375,Cash,0
4361,123,2024-10-22 23:37:49,82818.375,Cash,0
4362,123,2024-11-22 23:37:49,82818.375,Cash,0
4363,123,2024-12-22 23:37:49,82818.375,Cheque,0
4364,123,2025-01-22 23:37:49,82818.375,Online,0
4365,123,2025-02-22 23:37:49,82818.375,Cheque,0
4366,123,2025-03-22 23:37:49,82818.375,Cash,0
4367,123,2025-04-22 23:37:49,82818.375,Cheque,0
4368,123,2025-05-22 23:37:49,82818.375,Cheque,1
4369,123,2025-06-22 23:37:49,82818.375,Cash,0
4370,123,2025-07-22 23:37:49,82818.375,Online,0
4371,123,2025-08-22 23:37:49,82818.375,Cheque,0
4372,123,2025-09-22 23:37:49,82818.375,Cheque,0
4373,123,2025-10-22 23:37:49,82818.375,Cash,0
4374,123,2025-11-22 23:37:49,82818.375,Cheque,0
4375,123,2025-12-22 23:37:49,82818.375,Cash,1
4376,123,2026-01-22 23:37:49,82818.375,Cheque,1
4377,123,2026-02-22 23:37:49,82818.375,Cash,0
4378,123,2026-03-22 23:37:49,82818.375,Cash,1
4379,123,2026-04-22 23:37:49,82818.375,Cheque,0
4380,123,2026-05-22 23:37:49,82818.375,Cash,0
4381,123,2026-06-22 23:37:49,82818.375,Cheque,0
4382,123,2026-07-22 23:37:49,82818.375,Cheque,0
4383,123,2026-08-22 23:37:49,82818.375,Online,1
4384,123,2026-09-22 23:37:49,82818.375,Online,0
4385,123,2026-10-22 23:37:49,82818.375,Cash,0
4386,123,2026-11-22 23:37:49,82818.375,Online,0
4387,123,2026-12-22 23:37:49,82818.375,Cheque,0
4388,123,2027-01-22 23:37:49,82818.375,Cheque,1
4389,123,2027-02-22 23:37:49,82818.375,Cheque,0
4390,123,2027-03-22 23:37:49,82818.375,Online,0
4391,123,2027-04-22 23:37:49,82818.375,Cash,0
4392,123,2027-05-22 23:37:49,82818.375,Cheque,0
4393,124,2023-08-13 06:21:38,38465.5,Cheque,0
4394,124,2023-09-13 06:21:38,38465.5,Cheque,0
4395,124,2023-10-13 06:21:38,38465.5,Cash,0
4396,124,2023-11-13 06:21:38,38465.5,Cash,0
4397,124,2023-12-13 06:21:38,38465.5,Cash,0
4398,124,2024-01-13 06:21:38,38465.5,Cheque,0
4399,124,2024-02-13 06:21:38,38465.5,Cash,0
4400,124,2024-03-13 06:21:38,38465.5,Cheque,0
4401,124,2024-04-13 06:21:38,38465.5,Cash,0
4402,124,2024-05-13 06:21:38,38465.5,Cheque,0
4403,124,2024-06-13 06:21:38,38465.5,Cash,0
4404,124,2024-07-13 06:21:38,38465.5,Cash,0
4405,124,2024-08-13 06:21:38,38465.5,Cash,0
4406,124,2024-09-13 06:21:38,38465.5,Online,0
4407,124,2024-10-13 06:21:38,38465.5,Online,0
4408,124,2024-11-13 06:21:38,38465.5,Online,0
4409,124,2024-12-13 06:21:38,38465.5,Cheque,1
4410,124,2025-01-13 06:21:38,38465.5,Online,0
4411,124,2025-02-13 06:21:38,38465.5,Cash,0
4412,124,2025-03-13 06:21:38,38465.5,Cash,0
4413,124,2025-04-13 06:21:38,38465.5,Online,1
4414,124,2025-05-13 06:21:38,38465.5,Online,0
4415,124,2025-06-13 06:21:38,38465.5,Cash,0
4416,124,2025-07-13 06:21:38,38465.5,Cheque,1
4417,125,2022-02-23 20:48:46,746737.6667,Online,0
4418,125,2022-03-23 20:48:46,746737.6667,Online,0
4419,125,2022-04-23 20:48:46,746737.6667,Online,1
4420,125,2022-05-23 20:48:46,746737.6667,Online,0
4421,125,2022-06-23 20:48:46,746737.6667,Cheque,0
4422,125,2022-07-23 20:48:46,746737.6667,Cheque,1
4423,125,2022-08-23 20:48:46,746737.6667,Cheque,0
4424,125,2022-09-23 20:48:46,746737.6667,Cash,0
4425,125,2022-10-23 20:48:46,746737.6667,Cash,0
4426,125,2022-11-23 20:48:46,746737.6667,Cash,0
4427,125,2022-12-23 20:48:46,746737.6667,Cash,0
4428,125,2023-01-23 20:48:46,746737.6667,Cash,1
4429,126,2023-10-06 09:01:37,475448.1667,Cash,0
4430,126,2023-11-06 09:01:37,475448.1667,Cheque,0
4431,126,2023-12-06 09:01:37,475448.1667,Online,1
4432,126,2024-01-06 09:01:37,475448.1667,Cash,0
4433,126,2024-02-06 09:01:37,475448.1667,Cheque,0
4434,126,2024-03-06 09:01:37,475448.1667,Online,0
4435,126,2024-04-06 09:01:37,475448.1667,Cheque,1
4436,126,2024-05-06 09:01:37,475448.1667,Cheque,1
4437,126,2024-06-06 09:01:37,475448.1667,Cheque,0
4438,126,2024-07-06 09:01:37,475448.1667,Online,0
4439,126,2024-08-06 09:01:37,475448.1667,Cash,0
4440,126,2024-09-06 09:01:37,475448.1667,Cheque,0
4441,127,2023-04-27 10:43:13,82059.9,Cheque,0
4442,127,2023-05-27 10:43:13,82059.9,Online,1
4443,127,2023-06-27 10:43:13,82059.9,Cheque,0
4444,127,2023-07-27 10:43:13,82059.9,Cheque,0
4445,127,2023-08-27 10:43:13,82059.9,Cheque,0
4446,127,2023-09-27 10:43:13,82059.9,Cash,0
4447,127,2023-10-27 10:43:13,82059.9,Cash,0
4448,127,2023-11-27 10:43:13,82059.9,Cash,1
4449,127,2023-12-27 10:43:13,82059.9,Cheque,0
4450,127,2024-01-27 10:43:13,82059.9,Cash,1
4451,127,2024-02-27 10:43:13,82059.9,Cheque,0
4452,127,2024-03-27 10:43:13,82059.9,Online,0
4453,127,2024-04-27 10:43:13,82059.9,Cheque,0
4454,127,2024-05-27 10:43:13,82059.9,Online,0
4455,127,2024-06-27 10:43:13,82059.9,Online,0
4456,127,2024-07-27 10:43:13,82059.9,Online,0
4457,127,2024-08-27 10:43:13,82059.9,Online,0
4458,127,2024-09-27 10:43:13,82059.9,Cheque,1
4459,127,2024-10-27 10:43:13,82059.9,Cash,0
4460,127,2024-11-27 10:43:13,82059.9,Online,0
4461,127,2024-12-27 10:43:13,82059.9,Online,0
4462,127,2025-01-27 10:43:13,82059.9,Cash,0
4463,127,2025-02-27 10:43:13,82059.9,Cheque,0
4464,127,2025-03-27 10:43:13,82059.9,Cheque,0
4465,127,2025-04-27 10:43:13,82059.9,Online,0
4466,127,2025-05-27 10:43:13,82059.9,Online,0
4467,127,2025-06-27 10:43:13,82059.9,Cash,0
4468,127,2025-07-27 10:43:13,82059.9,Cheque,0
4469,127,2025-08-27 10:43:13,82059.9,Cash,0
4470,127,2025-09-27 10:43:13,82059.9,Cash,0
4471,127,2025-10-27 10:43:13,82059.9,Cash,1
4472,127,2025-11-27 10:43:13,82059.9,Online,0
4473,127,2025-12-27 10:43:13,82059.9,Cash,0
4474,127,2026-01-27 10:43:13,82059.9,Cheque,1
4475,127,2026-02-27 10:43:13,82059.9,Online,0
4476,127,2026-03-27 10:43:13,82059.9,Cash,0
4477,127,2026-04-27 10:43:13,82059.9,Online,0
4478,127,2026-05-27 10:43:13,82059.9,Cash,0
4479,127,2026-06-27 10:43:13,82059.9,Online,1
4480,127,2026-07-27 10:43:13,82059.9,Cash,0
4481,127,2026-08-27 10:43:13,82059.9,Cheque,0
4482,127,2026-09-27 10:43:13,82059.9,Online,0
4483,127,2026-10-27 10:43:13,82059.9,Cash,0
4484,127,2026-11-27 10:43:13,82059.9,Cash,0
4485,127,2026-12-27 10:43:13,82059.9,Cheque,0
4486,127,2027-01-27 10:43:13,82059.9,Cash,0
4487,127,2027-02-27 10:43:13,82059.9,Online,0
4488,127,2027-03-27 10:43:13,82059.9,Online,0
4489,127,2027-04-27 10:43:13,82059.9,Cheque,0
4490,127,2027-05-27 10:43:13,82059.9,Cheque,0
4491,127,2027-06-27 10:43:13,82059.9,Cheque,0
4492,127,2027-07-27 10:43:13,82059.9,Cheque,0
4493,127,2027-08-27 10:43:13,82059.9,Cash,0
4494,127,2027-09-27 10:43:13,82059.9,Cheque,0
4495,127,2027-10-27 10:43:13,82059.9,Online,1
4496,127,2027-11-27 10:43:13,82059.9,Cash,0
4497,127,2027-12-27 10:43:13,82059.9,Cash,0
4498,127,2028-01-27 10:43:13,82059.9,Cash,0
4499,127,2028-02-27 10:43:13,82059.9,Cash,0
4500,127,2028-03-27 10:43:13,82059.9,Cheque,0
4501,128,2024-09-08 19:28:53,114258.5833,Cheque,0
4502,128,2024-10-08 19:28:53,114258.5833,Online,0
4503,128,2024-11-08 19:28:53,114258.5833,Online,0
4504,128,2024-12-08 19:28:53,114258.5833,Cheque,0
4505,128,2025-01-08 19:28:53,114258.5833,Online,0
4506,128,2025-02-08 19:28:53,114258.5833,Cash,0
4507,128,2025-03-08 19:28:53,114258.5833,Cheque,0
4508,128,2025-04-08 19:28:53,114258.5833,Cheque,0
4509,128,2025-05-08 19:28:53,114258.5833,Cheque,0
4510,128,2025-06-08 19:28:53,114258.5833,Cash,0
4511,128,2025-07-08 19:28:53,114258.5833,Online,1
4512,128,2025-08-08 19:28:53,114258.5833,Online,0
4513,128,2025-09-08 19:28:53,114258.5833,Online,0
4514,128,2025-10-08 19:28:53,114258.5833,Cash,0
4515,128,2025-11-08 19:28:53,114258.5833,Online,0
4516,128,2025-12-08 19:28:53,114258.5833,Online,0
4517,128,2026-01-08 19:28:53,114258.5833,Online,0
4518,128,2026-02-08 19:28:53,114258.5833,Cash,0
4519,128,2026-03-08 19:28:53,114258.5833,Cash,0
4520,128,2026-04-08 19:28:53,114258.5833,Cheque,0
4521,128,2026-05-08 19:28:53,114258.5833,Online,0
4522,128,2026-06-08 19:28:53,114258.5833,Cash,0
4523,128,2026-07-08 19:28:53,114258.5833,Cash,0
4524,128,2026-08-08 19:28:53,114258.5833,Cheque,0
4525,128,2026-09-08 19:28:53,114258.5833,Cheque,0
4526,128,2026-10-08 19:28:53,114258.5833,Online,0
4527,128,2026-11-08 19:28:53,114258.5833,Cheque,0
4528,128,2026-12-08 19:28:53,114258.5833,Online,1
4529,128,2027-01-08 19:28:53,114258.5833,Cash,0
4530,128,2027-02-08 19:28:53,114258.5833,Cash,0
4531,128,2027-03-08 19:28:53,114258.5833,Cheque,0
4532,128,2027-04-08 19:28:53,114258.5833,Cheque,0
4533,128,2027-05-08 19:28:53,114258.5833,Online,0
4534,128,2027-06-08 19:28:53,114258.5833,Cheque,1
4535,128,2027-07-08 19:28:53,114258.5833,Cash,0
4536,128,2027-08-08 19:28:53,114258.5833,Online,0
4537,129,2020-06-11 04:36:43,194201.25,Cash,0
4538,129,2020-07-11 04:36:43,194201.25,Online,0
4539,129,2020-08-11 04:36:43,194201.25,Cash,0
4540,129,2020-09-11 04:36:43,194201.25,Online,1
4541,129,2020-10-11 04:36:43,194201.25,Online,0
4542,129,2020-11-11 04:36:43,194201.25,Cash,0
4543,129,2020-12-11 04:36:43,194201.25,Online,0
4544,129,2021-01-11 04:36:43,194201.25,Online,1
4545,129,2021-02-11 04:36:43,194201.25,Cash,0
4546,129,2021-03-11 04:36:43,194201.25,Online,0
4547,129,2021-04-11 04:36:43,194201.25,Cheque,0
4548,129,2021-05-11 04:36:43,194201.25,Cheque,0
4549,129,2021-06-11 04:36:43,194201.25,Cash,0
4550,129,2021-07-11 04:36:43,194201.25,Cheque,0
4551,129,2021-08-11 04:36:43,194201.25,Online,0
4552,129,2021-09-11 04:36:43,194201.25,Online,0
4553,129,2021-10-11 04:36:43,194201.25,Cash,0
4554,129,2021-11-11 04:36:43,194201.25,Cheque,0
4555,129,2021-12-11 04:36:43,194201.25,Cash,0
4556,129,2022-01-11 04:36:43,194201.25,Cheque,0
4557,129,2022-02-11 04:36:43,194201.25,Cheque,0
4558,129,2022-03-11 04:36:43,194201.25,Cheque,0
4559,129,2022-04-11 04:36:43,194201.25,Cheque,1
4560,129,2022-05-11 04:36:43,194201.25,Cheque,0
4561,129,2022-06-11 04:36:43,194201.25,Cheque,0
4562,129,2022-07-11 04:36:43,194201.25,Online,0
4563,129,2022-08-11 04:36:43,194201.25,Online,0
4564,129,2022-09-11 04:36:43,194201.25,Cash,1
4565,129,2022-10-11 04:36:43,194201.25,Online,0
4566,129,2022-11-11 04:36:43,194201.25,Online,0
4567,129,2022-12-11 04:36:43,194201.25,Cheque,0
4568,129,2023-01-11 04:36:43,194201.25,Online,0
4569,129,2023-02-11 04:36:43,194201.25,Cheque,0
4570,129,2023-03-11 04:36:43,194201.25,Cheque,0
4571,129,2023-04-11 04:36:43,194201.25,Cheque,0
4572,129,2023-05-11 04:36:43,194201.25,Online,0
4573,130,2023-07-04 16:31:45,395885.1667,Cash,1
4574,130,2023-08-04 16:31:45,395885.1667,Cash,1
4575,130,2023-09-04 16:31:45,395885.1667,Online,0
4576,130,2023-10-04 16:31:45,395885.1667,Online,0
4577,130,2023-11-04 16:31:45,395885.1667,Cheque,0
4578,130,2023-12-04 16:31:45,395885.1667,Cash,1
4579,130,2024-01-04 16:31:45,395885.1667,Cash,0
4580,130,2024-02-04 16:31:45,395885.1667,Online,0
4581,130,2024-03-04 16:31:45,395885.1667,Online,0
4582,130,2024-04-04 16:31:45,395885.1667,Online,0
4583,130,2024-05-04 16:31:45,395885.1667,Cash,0
4584,130,2024-06-04 16:31:45,395885.1667,Cash,1
4585,130,2024-07-04 16:31:45,395885.1667,Cash,0
4586,130,2024-08-04 16:31:45,395885.1667,Cash,0
4587,130,2024-09-04 16:31:45,395885.1667,Cash,0
4588,130,2024-10-04 16:31:45,395885.1667,Cash,0
4589,130,2024-11-04 16:31:45,395885.1667,Online,0
4590,130,2024-12-04 16:31:45,395885.1667,Cheque,0
4591,130,2025-01-04 16:31:45,395885.1667,Cheque,0
4592,130,2025-02-04 16:31:45,395885.1667,Cheque,0
4593,130,2025-03-04 16:31:45,395885.1667,Cheque,0
4594,130,2025-04-04 16:31:45,395885.1667,Online,0
4595,130,2025-05-04 16:31:45,395885.1667,Cash,0
4596,130,2025-06-04 16:31:45,395885.1667,Cash,0
4597,131,2022-02-02 08:45:38,163902.1667,Cheque,0
4598,131,2022-03-02 08:45:38,163902.1667,Cash,1
4599,131,2022-04-02 08:45:38,163902.1667,Online,1
4600,131,2022-05-02 08:45:38,163902.1667,Cash,0
4601,131,2022-06-02 08:45:38,163902.1667,Online,1
4602,131,2022-07-02 08:45:38,163902.1667,Cash,0
4603,131,2022-08-02 08:45:38,163902.1667,Cash,0
4604,131,2022-09-02 08:45:38,163902.1667,Cash,0
4605,131,2022-10-02 08:45:38,163902.1667,Online,0
4606,131,2022-11-02 08:45:38,163902.1667,Cash,0
4607,131,2022-12-02 08:45:38,163902.1667,Online,1
4608,131,2023-01-02 08:45:38,163902.1667,Cash,0
4609,131,2023-02-02 08:45:38,163902.1667,Online,0
4610,131,2023-03-02 08:45:38,163902.1667,Cheque,1
4611,131,2023-04-02 08:45:38,163902.1667,Cash,0
4612,131,2023-05-02 08:45:38,163902.1667,Cash,0
4613,131,2023-06-02 08:45:38,163902.1667,Cash,0
4614,131,2023-07-02 08:45:38,163902.1667,Cash,0
4615,131,2023-08-02 08:45:38,163902.1667,Online,0
4616,131,2023-09-02 08:45:38,163902.1667,Cheque,0
4617,131,2023-10-02 08:45:38,163902.1667,Cash,0
4618,131,2023-11-02 08:45:38,163902.1667,Online,0
4619,131,2023-12-02 08:45:38,163902.1667,Cash,0
4620,131,2024-01-02 08:45:38,163902.1667,Online,0
4621,131,2024-02-02 08:45:38,163902.1667,Cash,0
4622,131,2024-03-02 08:45:38,163902.1667,Cash,0
4623,131,2024-04-02 08:45:38,163902.1667,Online,0
4624,131,2024-05-02 08:45:38,163902.1667,Cheque,0
